url,class,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words
sourceforge.net/projects/virtualt/,0.0,0,0,0,11,0,34,1,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,5,3,8.2,11,3,2.9257477676655586,3,0,0,3,1,1,1,1,10.0,0
www.novartisfoundation.com/business_corporate_ethics.htm,0.0,0,0,0,18,3,56,1,2,1,0,0,1,7,0,0,0,3,1,0,0,0,0,2,0,7,6,9.285714285714286,18,3,5.8970764115857985,4,1,0,7,0,1,1,0,13.25,0
tools.ietf.org/html/rfc1956,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://hipolink.net/btupdbroad,1.0,0,0,0,8,0,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,9.0,10,8,1.0,1,0,0,1,0,0,0,0,8.0,1
https://pub-e88e982cd8064e6ea04036542a4b719e.r2.dev/std.html,1.0,1,22,0,2,36,9,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0,7.0,10,4,3.0,0,1,0,0,0,0,0,0,0.0,1
https://bit.ly/kzpostal,1.0,0,0,0,3,0,9,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,5.5,8,3,2.5,1,1,0,0,2,0,0,2,8.0,0
https://allegrolokalnie.id8764148921.shop/,1.0,10,0,0,12,15,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,15.0,15,15,0.0,1,0,0,2,0,0,0,0,15.0,0
'www.freewebs.com/accountingforengineers/BP3093/Case\%20Study-Manuel.doc',0.0,0,0,6,8,4,73,1,2,1,0,0,1,10,1,1,1,3,3,0,0,0,0,0,0,10,6,6.9,22,3,5.281098370604357,3,3,0,8,0,0,0,0,12.666666666666666,2
www.icculus.org/~phaethon/notebook/lifebooks7010.html,0.0,0,0,4,7,3,53,1,2,0,0,0,1,10,1,1,0,3,3,0,0,0,0,0,0,6,6,7.333333333333333,9,4,1.699673171197595,5,1,0,6,0,0,0,0,8.0,0
student.vub.ac.be/~dvandeun/batcoll.all,0.0,0,0,0,3,7,39,0,0,0,0,1,1,2,1,1,0,4,2,0,0,0,0,0,0,4,4,7.5,9,7,0.8660254037844386,4,0,0,4,0,0,0,0,7.5,0
tools.ietf.org/html/rfc1557,0.0,0,0,4,4,5,27,1,0,0,0,1,1,3,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
www.alias-i.com/lingpipe/,0.0,0,0,0,7,3,25,1,2,1,0,0,1,6,0,0,2,2,2,0,0,0,0,0,0,4,2,5.25,8,3,1.7853571071357126,1,1,0,3,1,0,0,1,8.0,0
https://lite.evernote.com/note/f1f9a43b-35f4-ddde-71a9-ff98921d8ea2,1.0,0,0,17,8,4,42,1,0,0,0,0,1,4,1,1,4,0,2,0,0,0,0,0,0,6,2,4.833333333333333,8,4,1.4624940645653537,1,0,0,6,0,0,0,0,8.0,1
https://pub-f19dcbde929d4ae2ad38bf66a35a560e.r2.dev/index.html,1.0,1,16,0,2,36,11,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,3,0,8.333333333333334,16,4,5.436502143433364,0,1,0,1,0,0,0,0,0.0,1
https://wehjrjsgwferthshrgefseth-qwaesreqewraethsr.teemill.com/,1.0,0,0,0,7,42,1,1,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,3,1,16.0,24,7,6.97614984548545,1,0,0,1,0,0,0,0,7.0,2
nehe.gamedev.net/data/articles/article.asp?article=21,0.0,0,0,2,7,4,53,1,0,0,0,0,1,0,1,1,0,3,3,0,1,0,1,0,0,9,5,5.666666666666667,8,3,1.7638342073763937,5,0,0,7,1,1,1,1,7.2,0
www.uncp.edu/rc/,0.0,0,0,0,4,3,16,1,2,0,0,1,1,6,1,1,0,2,2,0,0,0,0,0,0,2,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0.0,2
tools.ietf.org/html/rfc2101,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://qrco.de/bfJ0nW,1.0,0,0,1,4,0,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4.5,5,4,0.5,0,0,0,0,0,0,0,0,0.0,2
unit.aist.go.jp/itri/knoppix/xen/index-en.html,0.0,0,0,0,4,4,46,0,0,0,0,0,1,1,1,1,1,4,4,0,0,0,0,0,0,9,1,4.222222222222222,7,2,1.227262335243029,1,1,0,7,0,1,1,0,7.0,0
www.wizards.de/~frank/,0.0,0,0,0,7,3,22,1,2,0,0,0,1,6,0,1,0,2,2,0,0,0,0,0,0,3,2,6.666666666666667,7,6,0.4714045207910317,2,0,0,3,0,0,0,0,7.0,0
https://q-r.to/bfSRQ2,1.0,0,0,1,3,0,7,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0.0,1
https://mr-locker-clients.info/as.php,1.0,0,0,0,17,0,7,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,3,1,5.0,7,2,2.160246899469287,1,0,0,1,0,2,2,0,7.0,0
www.vcn.bc.ca/t2000bc/index.html,0.0,0,0,4,3,3,32,0,2,0,0,1,1,9,1,1,0,4,2,0,0,0,0,0,0,4,0,3.5,5,2,1.118033988749895,0,1,0,1,2,0,0,2,0.0,0
https://verify-mail.daftpage.com/,1.0,0,0,0,8,11,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,6.0,8,4,1.632993161855452,0,2,0,0,0,0,0,0,0.0,1
https://new.express.adobe.com/webpage/pEbiSMwF3rHTm,1.0,0,0,1,5,11,22,1,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,1,5,0,6.8,12,3,2.993325909419153,0,1,1,0,0,1,1,0,0.0,2
www.2mbit.com/~larne,0.0,1,0,1,5,3,20,1,2,1,0,0,1,6,0,0,0,2,1,0,0,0,0,0,0,4,0,4.25,6,3,1.0897247358851685,0,1,0,3,0,0,0,0,0.0,0
www.databasejournal.com/features/msaccess/article.php/1408481,0.0,0,0,7,15,3,61,1,2,1,0,0,1,8,1,1,0,3,4,0,0,0,0,0,0,6,7,9.333333333333334,15,3,4.346134936801766,5,2,0,6,0,0,0,0,10.6,0
thirstymobrecords.freeservers.com/index.html,0.0,0,0,0,11,17,44,1,0,1,0,0,1,2,1,1,0,3,1,0,0,0,0,0,0,7,10,9.714285714285714,17,3,5.469768491164756,4,8,0,5,0,0,0,0,14.0,0
https://my-site-101578-103732.weeblysite.com/,1.0,0,12,0,10,21,1,1,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,3,2,5.333333333333333,10,2,3.39934634239519,1,1,0,3,0,0,0,0,10.0,0
https://l.ead.me/bfPEaU,1.0,0,0,0,3,1,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6.0,6,6,0.0,0,0,0,0,0,0,0,0,0.0,1
https://zokoulou.firebaseapp.com/,1.0,0,0,0,11,8,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,9.5,11,8,1.5,2,0,0,2,0,0,0,0,9.5,0
https://kodakmilli1.weebly.com/,1.0,0,1,0,6,11,1,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,2,2,8.0,10,6,2.0,1,0,0,3,0,0,0,0,10.0,0
https://h8.oukcaeaonline.com/plalajp/Sites/index.html,1.0,0,1,0,13,2,25,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,5,3,6.8,13,4,3.249615361854384,2,2,0,4,0,0,0,0,10.0,0
https://docs.google.com/presentation/d/e/2PACX-1vQVsLu9dfT59cX6BXWV0eMgx6EzkSi9UZ29_nL1aafa_cW-P_TJzGXil-7PQ-khgP0tObAu9mRULAdV/pub?start=false&amp;loop=false&amp;delayms=3000,1.0,0,0,19,6,4,152,1,0,0,0,0,1,6,1,1,4,0,5,0,1,2,3,3,1,13,5,8.846153846153847,26,4,6.023622138600582,3,0,1,7,0,2,2,0,10.333333333333334,6
koti.welho.com/hylinen/apollo/,0.0,0,0,0,5,4,30,1,0,1,0,0,1,1,1,1,0,2,3,0,0,0,0,0,0,7,1,4.857142857142857,7,3,1.2453996981544782,1,1,0,6,0,0,0,0,7.0,0
www.world-of-newave.com/zipwave/,0.0,0,0,0,15,3,32,1,2,1,0,0,1,6,0,0,4,2,2,0,0,0,0,0,0,6,1,5.333333333333333,7,3,1.247219128924647,1,3,0,3,0,0,0,0,7.0,0
http://sleepmaskz.com/wp-admin/files-logs/logs/update-your-account-information/security-measure/log-in,1.0,0,0,0,10,0,81,1,0,0,0,1,1,2,0,0,7,0,6,0,0,0,0,0,0,12,2,6.083333333333333,11,2,2.5317429218272185,2,4,0,6,0,1,1,0,9.0,1
courses.coreservlets.com/Course-Materials/,0.0,0,0,0,12,7,42,1,0,1,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0,7,9,8.0,12,3,3.0237157840738176,5,1,0,8,0,2,2,0,9.4,0
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&f=mailcenter,1.0,0,0,0,9,3,44,1,1,0,0,0,1,5,1,1,1,1,2,0,1,1,2,0,0,5,7,7.6,10,3,2.4166091947189146,4,3,0,2,4,2,2,4,8.75,0
https://new.express.adobe.com/webpage/V8Zcvmbyg7kz4,1.0,0,0,3,5,11,22,1,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,1,5,0,6.4,10,3,2.33238075793812,0,1,1,0,0,1,1,0,0.0,2
https://www.lolalapree.com/.tmb/it,1.0,0,0,0,10,3,8,1,1,0,0,0,1,4,0,0,0,1,2,0,0,0,0,0,0,1,2,10.0,10,10,0.0,1,0,0,2,0,0,0,0,10.0,0
www.newsnow.co.uk/newsfeed/?name=Apple+Macintosh,0.0,0,0,0,7,3,48,0,2,0,0,0,1,8,1,1,0,3,2,0,1,0,1,0,0,6,8,7.166666666666667,15,2,4.058598553961974,4,0,1,5,0,5,5,0,9.25,0
tools.ietf.org/html/rfc3131,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://gsygxxge.top/v1/check,1.0,0,0,1,8,0,9,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,6.5,8,5,1.5,0,0,0,1,0,0,0,0,0.0,1
https://docs.google.com/presentation/d/e/2PACX-1vQ-_TNJoyqAhjZ44xfvXaFP6diR7m7ZSYKi10sW0JGb2ml6M-ivGRLJED09_kupCoxm8bjUIzlkWTEK/pub?start=false&amp;loop=false&amp;delayms=3000,1.0,0,0,19,6,4,152,1,0,0,0,0,1,6,1,1,3,0,5,0,1,2,3,2,1,12,5,10.0,34,4,8.246211251235321,3,0,1,7,0,2,2,0,10.333333333333334,5
https://wildcard.ferreracademy.com,1.0,0,0,0,13,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,10.5,13,8,2.5,2,0,0,3,0,0,0,0,10.5,0
https://pub-f4bf4b5c581d4d2fae8ac6d8e8ea7310.r2.dev/woad.html,1.0,1,16,0,2,36,10,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,3,0,8.0,16,4,5.656854249492381,0,1,0,0,0,1,1,0,0.0,1
www.krazydad.com/windows_freebies.php,0.0,0,0,0,8,3,37,1,2,1,0,1,1,7,1,1,0,3,1,0,0,0,0,1,0,5,2,6.8,8,3,1.9390719429665317,2,1,0,2,0,0,0,0,7.5,2
www.fluoro.co.jp/product/tubing-e.html,0.0,0,0,0,6,3,38,0,2,0,0,0,1,6,0,0,1,4,2,0,0,0,0,0,0,6,1,5.166666666666667,7,2,1.6749792701868151,1,1,0,4,0,2,2,0,7.0,0
www.kuro5hin.org/?op=displaystory;sid=2001/2/23/194544/139,0.0,1,0,17,8,3,58,1,2,0,0,0,1,8,0,0,0,2,5,0,1,0,2,0,0,3,5,10.0,16,7,4.242640687119285,3,0,0,4,0,1,1,0,10.0,0
https://sites.google.com/view/vn7dlh/security-service,1.0,0,0,1,6,5,29,1,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,1,6,0,5.833333333333333,8,4,1.3437096247164249,0,2,1,2,0,0,0,0,0.0,1
https://begin-bridg-treezor-web.teachable.com/p/home,1.0,0,0,0,9,23,7,1,0,0,0,0,1,1,1,1,3,0,2,0,0,0,0,0,0,5,2,6.0,9,4,1.7888543819998317,2,1,0,3,0,1,1,0,8.0,0
bersirc.free2code.net/index.php/home,0.0,1,0,1,9,7,36,1,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,0,0,7,6,6.0,8,3,1.8516401995451028,4,3,0,5,1,0,0,1,7.5,0
https://l.ead.me/bfMc5e,1.0,0,0,1,3,1,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0.0,1
www.webopedia.com/term/r/risc.html,0.0,0,0,0,9,3,34,1,2,1,0,0,1,6,1,1,0,3,3,0,0,0,0,0,0,6,2,5.5,9,3,2.5,2,2,0,4,0,0,0,0,9.0,0
www.asual.com/swfaddress/,0.0,0,0,0,5,3,25,1,2,1,0,0,1,8,0,0,0,2,2,0,0,0,0,0,0,4,1,5.75,10,3,2.5860201081971503,1,1,0,3,0,0,0,0,10.0,0
https://mailservice289.weebly.com/,1.0,0,3,0,6,14,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,8.5,11,6,2.5,1,2,0,1,0,0,0,0,11.0,0
www.semanticdesigns.com/Products/DMS/DMSToolkit.html,0.0,0,0,0,15,3,52,1,2,1,0,0,1,7,0,0,0,3,3,0,0,0,0,0,0,6,6,9.166666666666666,15,3,4.740487551109298,4,2,0,6,0,0,0,0,12.0,0
www.internetnews.com/dev-news/article.php/3069171,0.0,0,0,7,12,3,49,1,2,1,0,0,1,6,1,1,1,3,3,0,0,0,0,0,0,5,5,7.6,12,3,3.826225293941798,3,2,0,3,0,2,2,0,10.333333333333334,0
https://metafb-jpnyir3.firebaseapp.com/,1.0,0,1,0,11,14,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3,1,7.666666666666667,11,6,2.357022603955158,1,0,0,1,0,0,0,0,11.0,2
https://docs.google.com/presentation/d/1X1IxdO72pknaHauwJr2KDuhBQ56t5L1zip0vfHcfQok/edit,1.0,0,0,10,6,4,65,1,0,0,0,0,1,1,1,1,0,0,4,0,0,0,0,0,1,5,1,12.0,34,4,11.384199576606166,1,1,1,1,0,0,0,0,12.0,2
www.submitcorner.com/Tools/Keywords/,0.0,0,0,0,12,3,36,1,2,1,0,0,1,7,0,0,0,2,3,0,0,0,0,0,0,5,5,8.0,12,3,3.63318042491699,3,1,0,6,0,0,0,0,10.666666666666666,0
https://chase-verify.ydns.eu/chase/authen,1.0,0,0,0,4,12,13,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,5,0,5.2,6,4,0.7483314773547882,0,1,0,3,0,0,0,0,0.0,1
www.obd-onboarddiagnostics.com/products.htm,0.0,0,0,0,22,3,43,1,2,1,0,0,1,8,0,0,2,3,1,0,0,0,0,0,0,5,5,10.0,18,3,6.782329983125268,3,1,0,5,0,1,1,0,14.666666666666666,0
https://naiveuae.web.app/,1.0,0,0,0,3,8,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,8.0,8,8,0.0,1,0,0,1,0,0,0,0,8.0,0
https://choix.programme-jour.com/,1.0,0,0,0,14,5,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,1,6.0,9,4,2.160246899469287,1,0,0,3,0,0,0,0,9.0,0
tools.ietf.org/html/rfc3174,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
mathbits.com/MathBits/TISection/Openpage.htm,0.0,0,0,0,8,0,44,1,0,1,0,0,1,0,1,1,0,2,3,0,0,0,0,0,0,7,9,6.714285714285714,9,3,2.3733211036908783,5,1,0,6,6,1,1,6,8.2,0
www.topix.com/rss/tech/linux.xml,0.0,0,0,0,5,3,32,1,2,1,0,0,1,7,1,1,0,3,3,0,0,0,0,0,0,5,0,4.4,5,3,0.7999999999999999,0,1,0,4,0,0,0,0,0.0,0
https://chkgenra.web.app/,1.0,0,0,0,3,8,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8.0,8,8,0.0,0,0,0,0,0,0,0,0,0.0,1
https://proj-ac6e2.firebaseapp.com/,1.0,0,2,0,11,10,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,7.5,11,4,3.5,1,0,0,2,0,0,0,0,11.0,0
http://tr.ee/Itsme-cardstop,1.0,0,0,0,2,0,15,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,2,6.5,8,5,1.5,1,1,0,1,0,1,1,0,8.0,0
https://melissa304c.myportfolio.com/,1.0,0,3,0,11,11,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,9.5,11,8,1.5,2,0,0,2,0,0,0,0,9.5,0
https://home482.godaddysites.com/,1.0,0,3,0,12,7,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,8.0,12,4,4.0,1,1,0,2,0,0,0,0,12.0,0
www.gamespot.com/pc/adventure/crusadernoremorse/,0.0,0,0,0,8,3,48,1,2,1,0,0,1,6,1,1,0,2,4,0,0,0,0,0,0,5,7,9.0,17,3,4.516635916254486,4,1,0,7,0,0,0,0,10.5,0
https://qrco.de/bfJx1V,1.0,0,0,1,4,0,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4.5,5,4,0.5,0,0,0,0,0,0,0,0,0.0,2
groups.yahoo.com/group/sinclairspectrumscyberhippies/,0.0,0,0,0,5,6,53,1,0,1,0,1,1,3,1,1,0,2,3,0,0,0,0,0,1,7,4,8.428571428571429,29,3,8.449127475783568,1,3,2,4,0,1,1,0,29.0,0
tools.ietf.org/html/rfc1456,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://nomuahariaoei.com,1.0,0,0,0,13,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.0,13,13,0.0,0,0,0,0,0,0,0,0,0.0,1
http://24gtv.com,1.0,2,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,3,3,0.0,0,0,0,0,1,0,0,1,0.0,0
https://us19.campaign-archive.com/?u=5cc9ee05304d4607406b2deb4&id=01413c0e03,1.0,0,2,24,16,4,43,1,0,0,0,0,1,2,1,1,1,0,1,0,1,1,2,0,0,4,1,6.5,9,2,2.692582403567252,1,1,0,1,1,0,0,1,8.0,1
www.pepmint.com/tutorial/index.html,0.0,0,0,0,7,3,35,1,2,1,0,0,1,6,0,0,0,3,2,0,0,0,0,0,0,6,3,5.666666666666667,8,3,1.7950549357115013,3,2,0,2,2,0,0,2,7.333333333333333,0
www.youtube.com/user/how2moto,0.0,0,0,1,7,3,29,1,2,1,0,0,1,6,1,1,0,2,2,0,0,0,0,0,1,5,1,5.6,7,3,1.7435595774162693,1,2,2,1,0,0,0,0,7.0,0
https://ply-cfbindiana.web.app/,1.0,0,0,0,3,14,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,10.0,10,10,0.0,1,0,0,1,0,0,0,0,10.0,0
http://clientlogin-vancity.com,1.0,0,0,0,19,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,9.0,11,7,2.0,2,1,0,1,1,1,1,1,9.0,0
home.swipnet.se/~w-13055/codepot.htm,0.0,0,0,5,7,4,36,0,0,0,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,6,1,5.333333333333333,7,3,1.699673171197595,1,2,0,0,0,2,2,0,7.0,2
https://telkomsaworldhealthorganization.weebly.com/,1.0,0,0,0,6,31,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,4,18.5,31,6,12.5,1,1,0,4,0,0,0,0,31.0,0
https://bit.ly/3NSkMzT,1.0,0,0,1,3,0,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,4.5,6,3,1.5,0,0,0,0,2,0,0,2,0.0,1
http://q-r.to/bech8x,1.0,0,0,1,3,0,7,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0.0,1
https://mnxmcvxmz.wixsite.com/vncmc,1.0,0,0,0,7,9,6,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,7.0,9,5,1.632993161855452,1,0,0,1,0,0,0,0,7.0,2
https://attandtserviceupgradesnow.weebly.com/,1.0,0,0,0,6,25,1,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,2,4,15.5,25,6,9.5,1,1,0,4,0,0,0,0,25.0,0
www.zelow.no/floppyfw/,0.0,0,0,0,5,3,22,0,2,0,0,0,1,7,0,0,0,2,2,0,0,0,0,0,0,4,0,5.0,8,2,2.1213203435596424,0,1,0,2,0,0,0,0,0.0,1
https://allstarproviwebs.webcindario.com/,1.0,0,0,0,11,16,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,5,13.5,16,11,2.5,2,0,0,5,0,0,0,0,13.5,0
http://w3s.link/ipfs/bafybeih2gfnjdhhabsfqj2menb5eoli7ecxoaroq6uwxhw4evf7gp7vwpi,1.0,1,0,8,3,0,65,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,27.5,51,4,23.5,0,0,0,0,0,0,0,0,0.0,2
www.emailaddresses.com/email_forward.htm,0.0,0,0,0,14,3,40,1,2,1,0,0,1,10,1,1,0,3,1,0,0,0,0,1,0,6,5,7.666666666666667,14,3,4.6785562825394,3,4,0,3,0,1,1,0,11.666666666666666,0
https://bit.ly/4gdgsHG,1.0,0,0,1,3,0,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,4.5,6,3,1.5,0,0,0,0,2,0,0,2,0.0,1
www.cs.sunysb.edu/~workflow/,0.0,0,0,0,6,6,28,1,2,0,0,0,2,6,1,1,0,4,2,0,0,0,0,0,0,3,1,7.0,9,6,1.4142135623730951,1,0,0,3,0,0,0,0,9.0,0
support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/Q196/8/94.ASP&amp;NoWebContent=1,0.0,0,0,9,9,7,117,1,0,2,0,0,1,4,1,1,0,6,7,0,1,1,2,0,1,14,4,7.142857142857143,16,3,3.203951641715115,3,6,3,5,0,0,0,0,10.333333333333334,1
https://sp.tan-erneuerm.de/,1.0,0,0,0,12,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,5.5,8,3,2.5,1,0,0,1,0,1,1,0,8.0,0
https://numnode.com/M7vuOjVdJL,1.0,0,0,1,7,0,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,8.0,9,7,1.0,1,0,0,1,0,0,0,0,7.0,1
https://umbrellacorporation.id,1.0,0,0,0,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,19.0,19,19,0.0,1,0,0,2,0,0,0,0,19.0,0
www.livingaddress.com/livingdoc.asp,0.0,0,0,0,13,3,35,1,2,1,0,0,1,10,0,0,0,3,1,0,0,0,0,0,0,4,5,9.5,13,3,4.092676385936225,3,1,0,5,0,0,0,0,11.666666666666666,0
"https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202,pid-bodis-gcontrol97,pid-bodis-gcontrol318,pid-bodis-gcontrol151,pid-bodis-gcontrol472&client=dp-bodis31_3ph&r=m&hl=fr&ivt=0&rpbu=http://75463078676.hyperphp.com?caf&&max_radlink_len=50&type=3&uiopt=false&swp=as-drid-2894319533101138&oe=UTF-8&ie=UTF-8&fexp=21404,17300002,17301383,17301418,17301437,17301439,17301442,71847096&client_gdprApplies=1&format=r3&nocache=6471709748134934&num=0&output=afd_ads&domain_name=75463078676.hyperphp.com&v=3&bsl=8&pac=2&u_his=2&u_tz=60&dt=1709748134936&u_w=800&u_h=600&biw=1920&bih=1080&psw=1920&psh=972&frm=0&uio=-&cont=rs&drt=0&jsid=caf&jsv=610814804&rurl=http://75463078676.hyperphpcom/",1.0,0,0,213,22,3,702,1,1,3,0,0,1,20,1,1,16,5,7,0,2,41,41,10,0,50,18,5.94,22,1,3.540677901193499,11,4,0,40,3,5,5,3,10.636363636363637,6
https://att-102771.weeblysite.com/,1.0,0,6,0,10,10,1,1,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,2,10.0,10,10,0.0,1,0,0,2,0,0,0,0,10.0,0
https://telstra-101217.weeblysite.com/,1.0,0,6,0,10,14,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,3,8.5,10,7,1.5,2,0,0,3,0,0,0,0,8.5,0
members.tripod.com/~louisetconner/,0.0,0,0,0,6,7,34,1,0,1,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,6,4,7.166666666666667,14,3,3.3374973990834644,3,1,0,6,0,0,0,0,9.333333333333334,0
https://docs.google.com/presentation/d/e/2PACX-1vTTrRDMhC-hPzHDE8VhGbyjT0a0HEQEEhbvdoHNjtV7izbzFxwpB6KK9_RWZMM_H6Dsy5-763-YCjCM/pub?start=false&amp;loop=false&amp;delayms=3000,1.0,0,0,17,6,4,152,1,0,0,0,0,1,10,1,1,4,0,5,0,1,2,3,2,1,14,5,8.785714285714286,40,4,9.017273672779147,3,0,1,7,0,2,2,0,10.333333333333334,7
https://www.dropbox.com/scl/fi/u7m0kq8vdzrrzkc851f3u/BT.paper?dl=0&rlkey=pgxefiqxbzwd6481m32sa4khs,1.0,0,0,15,7,3,75,1,1,0,0,1,1,4,1,1,0,1,4,0,1,1,2,0,1,7,0,7.714285714285714,18,2,5.547567953985028,0,0,1,2,1,1,1,1,0.0,2
groups.yahoo.com/group/jobs-translators/,0.0,0,0,0,5,6,40,1,0,1,0,1,1,2,1,1,1,2,3,0,0,0,0,0,1,8,1,5.625,11,3,2.2325713874364688,1,3,2,2,0,1,1,0,11.0,0
headsetplus.com/product35/product_info.html,0.0,0,0,2,11,0,43,1,0,1,0,0,1,0,1,1,0,2,2,0,0,0,0,1,0,7,6,6.714285714285714,11,3,3.057276365576099,4,3,0,6,0,0,0,0,9.0,0
