url,class,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words,segmented_url
https://methimsaklgnin.webflow.io/,1.0,0,0,0,7,14,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,2,10.5,14,7,3.5,1,0,0,2,0,0,0,0,14.0,1,"['https', 'met', 'him', 'sak', 'lgn', 'in', 'web', 'flow', 'io', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
catcode.com/pngencoder/,0.0,0,0,0,7,0,23,1,0,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,4,3,6.75,10,3,2.48746859276655,3,1,0,3,0,0,0,0,8.0,0,"['catcode', 'com', 'png', 'encoder', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
my.tbaytel.net/unit228/,0.0,0,0,3,7,2,23,1,0,0,0,1,1,1,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,7,2,2.114762923408253,0,2,0,1,1,0,0,1,0.0,2,"['my', 't', 'bay', 'tel', 'net', 'unit228', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
members.tripod.com/~GaryR45/index.html,0.0,0,0,2,6,7,38,1,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,8,2,5.5,7,3,1.3228756555322954,2,2,0,6,0,0,0,0,7.0,0,"['members', 'tripod', 'com', 'garyr45', 'index', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
projects.gnome.org/straw/,0.0,0,0,0,5,8,25,1,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,5,2,6.2,8,5,1.469693845669907,2,0,0,5,0,0,0,0,8.0,0,"['projects', 'gnome', 'org', 'straw', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
dspace.mit.edu/bitstream/handle/1721.1/35317/02939901.pdf?sequence=1,0.0,0,0,19,3,6,68,1,0,0,0,0,1,1,1,1,0,4,5,0,1,0,1,0,0,5,2,7.0,9,6,1.2649110640673518,2,0,0,5,0,0,0,0,8.5,0,"['dspace', 'mit', 'edu', 'bitstream', 'handle', '1721', '1', '35317', '02939901', 'pdf', 'sequence', '1', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://new.express.adobe.com/webpage/C5SY2LHOqs1KD,1.0,0,0,3,5,11,22,1,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,1,5,0,6.4,10,3,2.33238075793812,0,1,1,0,0,1,1,0,0.0,2,"['https', 'new', 'express', 'adobe', 'com', 'web', 'page', 'c5sy2lhoqs1kd', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.stevefryatt.org.uk/software/,0.0,0,0,0,11,3,32,0,2,0,0,0,1,8,0,0,0,3,2,0,0,0,0,0,0,3,5,10.0,11,8,1.4142135623730951,3,0,0,5,0,0,0,0,10.0,0,"['www', 'steve', 'fryatt', 'org', 'uk', 'software', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://werasdvumtredascin.weebly.com/,1.0,0,0,0,6,18,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,12.0,18,6,6.0,1,0,0,3,0,0,0,0,18.0,0,"['https', 'werasdvumtredascin', 'weebl', 'y', 'com', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.searchenginejournal.com/best-of-the-web-adds-dmoz-editors-to-directory-team/6666/,0.0,0,0,4,19,3,85,1,2,1,0,0,1,13,1,1,9,2,3,0,0,0,0,0,0,10,8,7.5,19,2,6.053924347066125,4,1,0,11,0,1,1,0,13.5,1,"['www', 'search', 'engine', 'journal', 'com', 'best', 'of', 'the', 'web', 'adds', 'dmoz', 'editors', 'to', 'directory', 'team', '6666', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.daveandmillie.com/Aerials/,0.0,0,0,0,13,3,30,1,2,1,0,0,1,8,0,0,0,2,2,0,0,0,0,0,0,4,5,9.0,13,3,4.242640687119285,3,1,0,3,0,2,2,0,11.0,0,"['www', 'dave', 'and', 'millie', 'com', 'aerials', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.dack.com/web/flash_evil.html,0.0,0,0,0,4,3,32,1,2,1,0,0,1,6,0,0,0,3,2,0,0,0,0,1,0,6,0,4.0,5,3,0.5773502691896257,0,2,0,4,0,0,0,0,0.0,0,"['www', 'dack', 'com', 'web', 'flash', 'evil', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.asahi-net.or.jp/~gv9k-setg/,0.0,0,0,1,9,3,31,0,2,0,0,0,1,6,1,1,3,3,2,0,0,0,0,0,0,7,0,3.7142857142857135,5,2,1.0301575072754257,0,0,0,2,2,1,1,2,0.0,2,"['www', 'asahi', 'net', 'or', 'jp', 'gv9k', 'set', 'g', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.cs.umd.edu/~keleher/bib/dsmbiblio/dsmbiblio.html,0.0,0,0,0,3,6,52,1,2,0,0,1,2,6,1,1,0,5,4,0,0,0,0,0,0,5,3,6.6,9,3,2.576819745345025,3,1,0,3,1,0,0,1,8.666666666666666,0,"['www', 'cs', 'umd', 'edu', 'keleher', 'bib', 'dsm', 'biblio', 'dsm', 'biblio', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://pub-25b8fe4b449649eaa0d8f1da683e6624.r2.dev/index.html,1.0,1,20,0,2,36,11,0,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,3,0,7.0,12,4,3.559026084010437,0,1,0,1,0,0,0,0,0.0,1,"['https', 'pub', '25b8fe4b449649eaa0d8f1da', '683e6624', 'r2', 'dev', 'index', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://bit.ly/4eBGrZ6,1.0,0,0,2,3,0,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,4.0,5,3,1.0,0,0,0,0,2,0,0,2,0.0,1,"['https', 'bit', 'ly', '4ebgrz6', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.siteownersforums.com/forumdisplay.php?forumid=10,0.0,0,0,2,16,3,52,1,2,1,0,0,1,6,1,1,0,3,1,0,1,0,1,0,0,5,9,10.8,16,3,5.1146847410177685,4,3,0,7,0,0,0,0,12.75,0,"['www', 'site', 'owners', 'forums', 'com', 'forum', 'display', 'php', 'forumid', '10', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.sjgames.com/frag/,0.0,0,0,0,7,3,21,1,2,1,0,1,1,6,1,1,0,2,2,0,0,0,0,0,0,4,0,5.25,7,3,1.7853571071357126,0,1,0,1,0,0,0,0,0.0,2,"['www', 'sj', 'games', 'com', 'frag', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.geekware.de/software/emacs/,0.0,0,0,0,8,3,31,1,2,0,0,0,1,8,0,0,0,2,3,0,0,0,0,0,0,4,5,7.25,8,5,1.299038105676658,3,0,0,4,0,2,2,0,8.0,0,"['www', 'geek', 'ware', 'de', 'software', 'emacs', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://myapps-itrustcapital--auth-us.webflow.io/,1.0,0,0,0,7,29,1,0,0,0,0,1,1,1,1,1,4,0,1,0,0,0,0,0,0,5,2,6.4,13,2,3.720215047547655,1,0,0,4,1,0,0,1,13.0,1,"['https', 'my', 'apps', 'i', 'trust', 'capital', 'auth', 'us', 'web', 'flow', 'io', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.cmhpf.org/essays/cottonmills.html,0.0,0,0,0,5,3,37,1,2,0,0,1,1,9,0,0,0,3,2,0,0,0,0,0,0,5,2,6.2,11,4,2.4819347291981715,1,1,0,3,0,0,0,0,11.0,2,"['www', 'cm', 'hpf', 'org', 'essays', 'cotton', 'mills', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
http://razer.play4wave.com/,1.0,1,0,0,9,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,8,5,1.5,1,0,0,3,0,0,0,0,8.0,0,"['http', 'razer', 'play', '4wave', 'com', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://govpcnsco.live/,1.0,0,0,0,9,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,9,9,0.0,0,0,0,0,0,0,0,0,0.0,1,"['https', 'gov', 'pcns', 'co', 'live', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://faenasoftware.com/glcdi,1.0,0,0,0,13,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,9.0,13,5,4.0,1,0,0,2,0,0,0,0,13.0,1,"['https', 'fae', 'na', 'software', 'com', 'g', 'lcd', 'i', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://magic.ly/mailsupport12,1.0,0,0,2,5,0,14,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,2,8.0,11,5,3.0,1,2,0,1,0,0,0,0,11.0,0,"['https', 'magic', 'ly', 'mail', 'support', '12', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
tecfa.unige.ch/moo/VMDL/VMDL-1.html,0.0,0,0,1,5,5,35,0,0,0,0,0,1,1,1,1,1,3,3,0,0,0,0,0,0,7,0,4.571428571428571,5,4,0.4948716593053935,0,1,0,2,0,0,0,0,0.0,4,"['tecfa', 'unig', 'e', 'ch', 'moo', 'v', 'mdl', 'v', 'mdl', '1', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.angelfire.com/ks/rhydin/index.html,0.0,0,0,0,9,3,38,1,2,1,0,0,1,6,1,1,0,3,3,0,0,0,0,0,0,6,4,6.0,9,3,2.309401076758503,2,2,0,5,0,0,0,0,9.0,1,"['www', 'angelfire', 'com', 'ks', 'rhyd', 'in', 'index', 'html', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://q-r.to/bfImRS,1.0,0,0,0,3,0,7,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,6.0,6,6,0.0,0,0,0,0,0,0,0,0,0.0,1,"['https', 'q', 'r', 'to', 'bfi', 'mrs', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
www.ziegler.com/investment_banking/church_and_schools/,0.0,0,0,0,7,3,54,1,2,1,0,0,1,7,1,1,0,2,3,0,0,0,0,3,0,8,4,6.25,10,3,2.165063509461097,4,3,0,5,0,0,0,0,7.75,0,"['www', 'ziegler', 'com', 'investment', 'banking', 'church', 'and', 'schools', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
https://q-r.to/bfLvSq,1.0,0,0,0,3,0,7,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,6.0,6,6,0.0,0,0,0,0,0,0,0,0,0.0,1,"['https', 'q', 'r', 'to', 'bfl', 'vs', 'q', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']"
